0.72953,0.46602,0.41069,0.14925,0.87692,0.71329,0.68502,0.38365,0.85873,0.67778,0.84475,0.66507,0.77633,0.57468,0.7968,0.56349,0.84195,0.64319,0.98941,0.98113,0.9917,0.97802,0.95437,0.9435,0.84906,0.62362,0.63763,0.32685,0.83621,0.63874,0.82734,0.61066,0.8253,0.61006,0.91097,0.82805,0.91159,0.87288,0.76767,0.50476,0.7065,0.45714,0.83796,0.6506,0.75747,0.50725,0.77568,0.54839,0.63853,0.30769,0.82851,0.64925,0.87413,0.74107,0.86169,0.70073,0.9017,0.79054,0.85392,0.72254,0.81742,0.588,0.81283,0.58123,0.81145,0.57778,0.89001,0.79245,0.93274,0.84615,0.81917,0.5619,0.83827,0.6568,0.81563,0.61735,0.81572,0.60386,0.83081,0.64319,0.85041,0.63277,0.83397,0.63855,0.84897,0.64623,0.84718,0.64629,0.83942,0.62286,0.88706,0.81176,0.82287,0.59574,0.50772,0.30508,0.79859,0.63529,0.86141,0.65179,0.82299,0.55046,0.82673,0.62698,0.79431,0.56296,0.83973,0.65854,0.82927,0.616,0.78608,0.56579,0.75856,0.50909,0.76682,0.48214,0.75824,0.52941,0.75172,0.48649,0.79106,0.57447,0.73091,0.51613,0.64577,0.33333,0.69417,0.4878,0.74053,0.54688,0.78266,0.59677,0.65157,0.33333,0.66319,0.4,0.78737,0.53571,0.72349,0.51852,0.76168,0.58974,0.76904,0.6129,0.83111,0.73913,0.58143,0.3125,0.55692,0.4
0.7083,0.45631,0.77565,0.52985,0.84879,0.68531,0.85412,0.66667,0.86619,0.7,0.84254,0.66507,0.78335,0.58442,0.81778,0.60582,0.84472,0.64789,0.99006,0.98113,0.99146,0.97802,0.95384,0.93785,0.83707,0.61624,0.64072,0.33852,0.72712,0.55497,0.84465,0.62295,0.8295,0.61006,0.91591,0.80995,0.91393,0.84746,0.77349,0.52381,0.82233,0.61905,0.84271,0.66265,0.8236,0.61836,0.78337,0.56989,0.61629,0.26627,0.85098,0.67164,0.8718,0.74107,0.89107,0.74453,0.88746,0.77703,0.80455,0.63584,0.81603,0.596,0.79181,0.54152,0.79782,0.54444,0.88123,0.77358,0.93078,0.85714,0.81618,0.5619,0.85234,0.64497,0.82523,0.63776,0.76738,0.49758,0.82967,0.64319,0.80736,0.59322,0.83391,0.66265,0.85052,0.64623,0.84562,0.63319,0.84885,0.65714,0.87735,0.74118,0.80857,0.59574,0.85183,0.69492,0.62231,0.30588,0.86812,0.67857,0.82402,0.65138,0.84248,0.70635,0.78316,0.55556,0.83529,0.65854,0.81997,0.624,0.78595,0.55263,0.7551,0.50909,0.77575,0.51786,0.70525,0.41176,0.79473,0.56757,0.78974,0.65957,0.73976,0.5,0.65225,0.33333,0.64771,0.39024,0.77074,0.51563,0.77694,0.56452,0.7255,0.51389,0.72056,0.52308,0.74152,0.46429,0.72838,0.51852,0.76245,0.58974,0.76539,0.6129,0.69337,0.52174,0.7822,0.4375,0.85011,0.8
0.81205,0.59223,0.75339,0.47015,0.85081,0.67133,0.63236,0.3522,0.82381,0.58889,0.84472,0.66029,0.78081,0.57792,0.82351,0.61905,0.83446,0.64319,0.9894,0.98113,0.99204,0.97802,0.95473,0.9435,0.83701,0.61255,0.78957,0.53307,0.8293,0.62304,0.84877,0.61885,0.82137,0.60063,0.91747,0.82353,0.91262,0.83051,0.76785,0.51429,0.81664,0.59048,0.83554,0.6506,0.80755,0.5942,0.76591,0.54301,0.79909,0.5503,0.83704,0.62687,0.87599,0.75893,0.89438,0.75182,0.89964,0.80405,0.86479,0.75145,0.81889,0.596,0.83854,0.61733,0.80572,0.58333,0.89135,0.81132,0.93117,0.85714,0.81389,0.5619,0.83823,0.66864,0.83004,0.64796,0.77737,0.52657,0.8261,0.6338,0.82905,0.59887,0.8287,0.63253,0.85497,0.65094,0.82893,0.61135,0.8488,0.65143,0.90166,0.82353,0.80046,0.59574,0.85554,0.67797,0.82799,0.67059,0.83548,0.63393,0.85775,0.66972,0.84481,0.72222,0.81484,0.63704,0.8343,0.60976,0.81717,0.616,0.77669,0.5,0.65039,0.30909,0.77202,0.51786,0.75488,0.52941,0.78985,0.56757,0.80054,0.57447,0.74098,0.5,0.67733,0.30952,0.67451,0.5122,0.73849,0.54688,0.78569,0.6129,0.70578,0.47222,0.72098,0.52308,0.79579,0.60714,0.71162,0.48148,0.77128,0.58974,0.65325,0.35484,0.7264,0.56522,0.79583,0.6875,0.84967,0.8
0.7214,0.48544,0.77073,0.49254,0.84712,0.6993,0.85303,0.69182,0.85634,0.68333,0.83981,0.67464,0.71991,0.46753,0.45156,0.047619,0.83016,0.62911,0.99016,0.98113,0.99162,0.97802,0.95506,0.9435,0.846,0.62731,0.75414,0.4786,0.82494,0.6178,0.85747,0.63934,0.82787,0.60063,0.91598,0.80995,0.91172,0.83051,0.76588,0.50476,0.82826,0.62857,0.8427,0.66265,0.81976,0.60386,0.56223,0.25806,0.79862,0.56805,0.83995,0.67164,0.87162,0.74107,0.89341,0.74453,0.90143,0.7973,0.84903,0.72254,0.82463,0.624,0.81072,0.56679,0.8123,0.58889,0.87438,0.74528,0.936,0.86813,0.81891,0.58095,0.84559,0.65089,0.83695,0.66837,0.75177,0.47343,0.81969,0.61972,0.80888,0.59887,0.85207,0.6506,0.8545,0.64623,0.82167,0.59825,0.8493,0.65143,0.89285,0.81176,0.80265,0.59574,0.8536,0.69492,0.82551,0.68235,0.86295,0.66071,0.85111,0.63303,0.83049,0.63492,0.8189,0.66667,0.83414,0.65854,0.81921,0.624,0.76984,0.47368,0.71204,0.47273,0.75966,0.46429,0.75662,0.5,0.77754,0.59459,0.77276,0.48936,0.73303,0.5,0.60567,0.33333,0.62078,0.36585,0.72049,0.48438,0.7511,0.58065,0.71874,0.52778,0.66349,0.4,0.78965,0.60714,0.73568,0.48148,0.49717,0.17949,0.79121,0.6129,0.82953,0.73913,0.54675,0.1875,0.85238,0.8
0.74814,0.49515,0.82347,0.56716,0.79778,0.62937,0.85049,0.6478,0.84436,0.65,0.84451,0.63636,0.7888,0.6039,0.82023,0.61376,0.85189,0.67136,0.99,0.98113,0.9921,0.97802,0.95544,0.9322,0.8204,0.57934,0.66171,0.35798,0.82581,0.63351,0.85613,0.64754,0.84255,0.62893,0.91783,0.819,0.92487,0.86441,0.7551,0.48571,0.8167,0.6,0.8587,0.69277,0.81693,0.58937,0.78389,0.56452,0.78266,0.53846,0.74949,0.52239,0.87284,0.74107,0.89363,0.74453,0.90636,0.80405,0.87743,0.76879,0.81484,0.588,0.80889,0.56318,0.80278,0.56111,0.87461,0.73585,0.931,0.85714,0.81363,0.5619,0.84973,0.66864,0.82469,0.63265,0.81299,0.62319,0.82366,0.64319,0.83277,0.62147,0.82024,0.62651,0.85125,0.64623,0.84673,0.64629,0.84806,0.62857,0.9016,0.82353,0.81586,0.59574,0.84769,0.72881,0.85958,0.69412,0.86058,0.65179,0.85017,0.62385,0.8451,0.71429,0.81532,0.63704,0.82426,0.60976,0.81873,0.616,0.74251,0.51316,0.76013,0.47273,0.77203,0.51786,0.7549,0.52941,0.78294,0.59459,0.79814,0.53191,0.7416,0.5,0.66721,0.30952,0.61031,0.36585,0.7612,0.51563,0.68622,0.45161,0.73241,0.56944,0.68911,0.43077,0.80097,0.60714,0.75596,0.59259,0.76473,0.53846,0.78403,0.6129,0.72594,0.56522,0.84656,0.75,0.86038,1
0.69465,0.45631,0.82339,0.60448,0.87968,0.72028,0.85019,0.65409,0.8463,0.65,0.8431,0.66507,0.78957,0.6039,0.80466,0.55556,0.83469,0.6338,0.99009,0.98113,0.99174,0.97802,0.95534,0.9435,0.83805,0.60886,0.79698,0.54475,0.82404,0.62827,0.85864,0.64754,0.84724,0.6195,0.9155,0.82353,0.91727,0.87288,0.76325,0.50476,0.81437,0.60952,0.85302,0.66867,0.82588,0.6087,0.77625,0.56989,0.77825,0.50888,0.83434,0.65672,0.87717,0.76786,0.88811,0.72993,0.90436,0.81081,0.87699,0.75145,0.80969,0.592,0.72174,0.37184,0.80676,0.57778,0.8903,0.80189,0.9357,0.86813,0.82871,0.57143,0.84936,0.66864,0.83964,0.65306,0.77122,0.49758,0.83022,0.62911,0.8369,0.61582,0.83512,0.64458,0.8465,0.64151,0.84517,0.61572,0.84509,0.64571,0.8939,0.8,0.81544,0.59574,0.86409,0.74576,0.83031,0.67059,0.86198,0.66964,0.84674,0.6422,0.84256,0.73016,0.8188,0.66667,0.83274,0.65854,0.81152,0.592,0.76643,0.5,0.72103,0.49091,0.75069,0.42857,0.57085,0.35294,0.79216,0.56757,0.7961,0.51064,0.7417,0.5,0.63373,0.33333,0.67507,0.41463,0.73296,0.5625,0.72024,0.51613,0.71874,0.52778,0.66588,0.41538,0.78026,0.60714,0.7305,0.48148,0.77535,0.61538,0.74396,0.64516,0.65159,0.3913,0.85114,0.625,0.85101,0.8
0.72292,0.47573,0.81973,0.58209,0.87023,0.70629,0.85241,0.67296,0.86074,0.7,0.83753,0.66029,0.78953,0.58766,0.81102,0.57143,0.85556,0.66197,0.9901,0.98113,0.98925,0.97802,0.95523,0.93785,0.84908,0.631,0.7984,0.55253,0.78252,0.60733,0.85879,0.64754,0.84622,0.63522,0.91927,0.82353,0.91964,0.87288,0.76807,0.55238,0.81964,0.60952,0.85768,0.70482,0.83698,0.61836,0.74833,0.51613,0.79819,0.56213,0.83286,0.65672,0.88016,0.75893,0.89598,0.74453,0.90769,0.81081,0.87812,0.75723,0.82029,0.596,0.72883,0.45126,0.8102,0.58333,0.9019,0.83019,0.93464,0.85714,0.82601,0.57143,0.8533,0.66272,0.82977,0.66837,0.80657,0.61353,0.78888,0.5446,0.80935,0.60452,0.83843,0.66265,0.85539,0.65566,0.8467,0.63319,0.84853,0.65143,0.8906,0.82353,0.82909,0.59574,0.85451,0.67797,0.8566,0.70588,0.86142,0.65179,0.83236,0.61468,0.84311,0.72222,0.81856,0.66667,0.82568,0.61789,0.83116,0.632,0.7873,0.56579,0.73016,0.50909,0.7538,0.46429,0.75718,0.5,0.79422,0.59459,0.61622,0.3617,0.73717,0.45161,0.64577,0.33333,0.67899,0.41463,0.71319,0.48438,0.78692,0.6129,0.71535,0.52778,0.73095,0.49231,0.78373,0.60714,0.68614,0.37037,0.77499,0.58974,0.73492,0.6129,0.80436,0.65217,0.8569,0.75,0.86252,0.8
0.69716,0.43689,0.77301,0.52985,0.86474,0.6993,0.82196,0.60377,0.86364,0.71111,0.84485,0.66507,0.76707,0.58766,0.79741,0.55556,0.83998,0.64319,0.99036,0.98113,0.98925,0.97802,0.95424,0.9435,0.84945,0.61993,0.76979,0.50195,0.82502,0.62304,0.8558,0.64754,0.84577,0.61321,0.92027,0.82805,0.91322,0.86441,0.75433,0.48571,0.82608,0.61905,0.85694,0.69277,0.83932,0.62802,0.762,0.51613,0.7822,0.54438,0.85594,0.67164,0.8789,0.75,0.89538,0.73723,0.90734,0.81081,0.85729,0.72832,0.67873,0.46,0.80961,0.5704,0.80696,0.58889,0.88811,0.78302,0.9354,0.85714,0.82278,0.57143,0.85364,0.66272,0.83913,0.67347,0.81932,0.61836,0.80146,0.58685,0.80722,0.58757,0.85351,0.66265,0.8592,0.65566,0.85019,0.64192,0.84686,0.62286,0.90138,0.82353,0.82352,0.59574,0.85117,0.69492,0.84748,0.68235,0.86646,0.66964,0.85646,0.69725,0.82904,0.65873,0.80858,0.6,0.82815,0.62602,0.82028,0.624,0.64505,0.39474,0.75713,0.49091,0.7658,0.5,0.76083,0.55882,0.7849,0.59459,0.77769,0.51064,0.73591,0.48387,0.68805,0.38095,0.71596,0.5122,0.72049,0.48438,0.78694,0.59677,0.71874,0.52778,0.71615,0.46154,0.78343,0.60714,0.55255,0.22222,0.77219,0.5641,0.801,0.67742,0.7664,0.65217,0.56482,0.1875,0.85039,0.8
0.81244,0.59223,0.853,0.65672,0.85344,0.67133,0.83255,0.64151,0.86041,0.66667,0.83934,0.66986,0.76841,0.58766,0.83285,0.6164,0.86395,0.68075,0.99103,0.98113,0.99172,0.97802,0.95354,0.93785,0.84732,0.63469,0.82182,0.59922,0.74875,0.59162,0.85444,0.65164,0.8367,0.62264,0.91779,0.81448,0.91971,0.87288,0.77257,0.53333,0.82766,0.62857,0.85689,0.68675,0.81979,0.58454,0.7619,0.53763,0.8027,0.56213,0.86834,0.6791,0.87838,0.75,0.89217,0.74453,0.90731,0.81081,0.87827,0.74566,0.80511,0.56,0.81391,0.60289,0.8091,0.56667,0.90463,0.80189,0.93282,0.86813,0.82537,0.57143,0.85241,0.66272,0.837,0.66837,0.82049,0.62319,0.82637,0.61502,0.85567,0.64972,0.85356,0.64458,0.8507,0.64623,0.84919,0.62882,0.84584,0.65143,0.88576,0.81176,0.77887,0.53191,0.84013,0.67797,0.8493,0.69412,0.86574,0.66964,0.85627,0.69725,0.83108,0.64286,0.81822,0.66667,0.83579,0.65041,0.82767,0.624,0.78597,0.55263,0.75892,0.50909,0.76048,0.51786,0.79554,0.52941,0.78219,0.56757,0.79112,0.61702,0.74769,0.5,0.65225,0.33333,0.60733,0.36585,0.76181,0.53125,0.75554,0.54839,0.73709,0.55556,0.70321,0.50769,0.72278,0.46429,0.60466,0.25926,0.7749,0.61538,0.7607,0.64516,0.73681,0.6087,0.59787,0.3125,0.83588,0.6
0.70638,0.46602,0.84997,0.6194,0.85748,0.67133,0.85563,0.67925,0.85113,0.67222,0.84457,0.66507,0.7468,0.54221,0.83533,0.62698,0.84836,0.64789,0.99044,0.98113,0.98953,0.97802,0.95436,0.9435,0.84872,0.631,0.75313,0.48249,0.82158,0.62304,0.86255,0.65574,0.84948,0.62579,0.92074,0.84163,0.92546,0.86441,0.75191,0.49524,0.82747,0.60952,0.85488,0.65663,0.83625,0.6087,0.7711,0.56989,0.80113,0.55621,0.85661,0.67164,0.87415,0.74107,0.89393,0.74453,0.90901,0.81081,0.87528,0.76879,0.82188,0.596,0.8174,0.57762,0.80523,0.59444,0.90537,0.82075,0.93475,0.86813,0.82732,0.57143,0.85401,0.64497,0.8344,0.64796,0.8233,0.61836,0.82975,0.6385,0.84096,0.63277,0.83843,0.66265,0.84702,0.65094,0.84799,0.63755,0.84783,0.64571,0.90189,0.82353,0.83393,0.61702,0.86085,0.69492,0.85474,0.70588,0.85981,0.66964,0.83642,0.6055,0.84279,0.72222,0.81262,0.62963,0.82382,0.62602,0.829,0.632,0.76701,0.5,0.75193,0.50909,0.76537,0.53571,0.72593,0.44118,0.79155,0.56757,0.79454,0.51064,0.73226,0.5,0.63519,0.33333,0.61031,0.36585,0.75059,0.54688,0.80375,0.6129,0.72858,0.51389,0.71615,0.46154,0.78767,0.53571,0.74152,0.55556,0.77333,0.61538,0.66872,0.48387,0.83775,0.73913,0.74401,0.5625,0.85015,0.8
0.70402,0.46602,0.84461,0.60448,0.8266,0.66434,0.81836,0.56604,0.80403,0.55,0.76927,0.48804,0.79445,0.56494,0.83005,0.61376,0.85177,0.66197,0.99092,0.98113,0.98951,0.97802,0.95228,0.9435,0.84781,0.63469,0.78168,0.52918,0.8327,0.64921,0.85913,0.66393,0.8471,0.62893,0.91724,0.81448,0.92161,0.87288,0.76834,0.54286,0.8236,0.62857,0.86522,0.70482,0.83813,0.63285,0.76679,0.51613,0.80107,0.55621,0.86365,0.68657,0.87559,0.74107,0.89462,0.75182,0.90956,0.81081,0.88044,0.78035,0.82217,0.596,0.81655,0.57401,0.80579,0.57778,0.90931,0.84906,0.93624,0.86813,0.83064,0.57143,0.85319,0.67456,0.83936,0.64796,0.80914,0.61353,0.82309,0.6338,0.8375,0.64972,0.8517,0.6506,0.85786,0.64151,0.8467,0.63319,0.8478,0.65714,0.90388,0.81176,0.83446,0.61702,0.84493,0.69492,0.8556,0.70588,0.86573,0.66964,0.8471,0.66972,0.84291,0.72222,0.81823,0.66667,0.83719,0.65854,0.82908,0.632,0.76612,0.5,0.7368,0.50909,0.72379,0.44643,0.75102,0.5,0.78328,0.56757,0.79885,0.53191,0.72599,0.37097,0.63519,0.33333,0.75109,0.56098,0.72049,0.48438,0.79215,0.6129,0.74611,0.56944,0.7341,0.47692,0.79469,0.57143,0.73742,0.44444,0.72566,0.4359,0.77191,0.64516,0.72902,0.56522,0.58143,0.3125,0.85283,0.8
0.70332,0.46602,0.77089,0.5,0.7494,0.58042,0.81527,0.60377,0.8634,0.68889,0.82852,0.64115,0.7923,0.6039,0.82816,0.62434,0.86332,0.68545,0.99139,0.98113,0.99179,0.97802,0.95516,0.9435,0.84673,0.60886,0.81516,0.58755,0.81432,0.61257,0.86198,0.65574,0.82971,0.60377,0.91924,0.83258,0.9253,0.86441,0.77346,0.55238,0.817,0.6,0.85606,0.66867,0.837,0.62802,0.77996,0.57527,0.79237,0.57396,0.85919,0.68657,0.88289,0.75893,0.89324,0.74453,0.90902,0.7973,0.88629,0.78613,0.82002,0.592,0.82081,0.58123,0.80912,0.57778,0.89745,0.83962,0.93504,0.86813,0.83246,0.6,0.85317,0.66864,0.83418,0.64796,0.808,0.60386,0.83557,0.64319,0.85364,0.67232,0.85727,0.66867,0.85616,0.64623,0.84578,0.62445,0.8485,0.65143,0.90363,0.82353,0.82606,0.59574,0.84779,0.71186,0.84426,0.70588,0.86234,0.63393,0.85694,0.69725,0.83113,0.62698,0.81816,0.66667,0.83709,0.62602,0.81782,0.624,0.77603,0.47368,0.76787,0.49091,0.76565,0.53571,0.76828,0.55882,0.77582,0.59459,0.79371,0.59574,0.76501,0.5,0.65225,0.33333,0.68673,0.4878,0.7456,0.53125,0.78592,0.6129,0.68419,0.44444,0.72534,0.47692,0.80005,0.57143,0.60856,0.25926,0.7733,0.58974,0.80068,0.67742,0.81501,0.73913,0.70945,0.375,0.84889,0.8
0.64988,0.41748,0.83707,0.58209,0.65817,0.44056,0.81275,0.57233,0.82456,0.60556,0.84495,0.66507,0.78013,0.5974,0.83827,0.62963,0.84491,0.65258,0.98956,0.98113,0.99205,0.97802,0.95534,0.93785,0.83379,0.60886,0.81141,0.57977,0.8359,0.63351,0.85694,0.65164,0.84606,0.63208,0.9193,0.83258,0.9273,0.88136,0.74082,0.46667,0.82047,0.62857,0.8601,0.68072,0.83743,0.61836,0.76081,0.53226,0.80384,0.56213,0.84579,0.65672,0.87529,0.75,0.8941,0.74453,0.90877,0.81757,0.88364,0.78613,0.82571,0.624,0.8353,0.62094,0.80258,0.57222,0.90443,0.80189,0.93124,0.85714,0.83164,0.59048,0.845,0.65089,0.83832,0.66837,0.8151,0.59903,0.80547,0.60094,0.84688,0.66102,0.84819,0.63253,0.85799,0.66509,0.85037,0.64629,0.84796,0.63429,0.90217,0.82353,0.82321,0.59574,0.84827,0.69492,0.83711,0.65882,0.86001,0.625,0.85026,0.63303,0.83253,0.65873,0.81826,0.67407,0.83533,0.65041,0.81625,0.592,0.78691,0.56579,0.75952,0.49091,0.7298,0.5,0.76061,0.55882,0.776,0.59459,0.75331,0.53191,0.76527,0.51613,0.64651,0.33333,0.68867,0.4878,0.6865,0.53125,0.62753,0.3871,0.64644,0.41667,0.73105,0.56923,0.78325,0.60714,0.75043,0.51852,0.7772,0.61538,0.80291,0.67742,0.65344,0.3913,0.80258,0.5625,0.8448,0.8
0.80084,0.5534,0.76685,0.49254,0.82568,0.66434,0.85106,0.66038,0.86537,0.7,0.72998,0.44019,0.79978,0.58117,0.84123,0.63492,0.83959,0.64319,0.98976,0.98113,0.98924,0.97802,0.9556,0.9322,0.84573,0.631,0.79784,0.5642,0.75748,0.60209,0.85898,0.63934,0.84829,0.63208,0.92058,0.82805,0.92444,0.88136,0.78844,0.5619,0.82411,0.61905,0.85823,0.69277,0.84578,0.64251,0.79578,0.57527,0.79321,0.55621,0.83869,0.64925,0.87243,0.75,0.89245,0.75182,0.90856,0.81081,0.88033,0.77457,0.83254,0.64,0.82745,0.59567,0.81214,0.57778,0.90755,0.82075,0.9362,0.86813,0.831,0.59048,0.84952,0.66272,0.83548,0.64796,0.82202,0.62319,0.80409,0.59155,0.8506,0.67232,0.85269,0.6506,0.85659,0.66038,0.84959,0.64192,0.84519,0.62857,0.9028,0.82353,0.82867,0.61702,0.84988,0.67797,0.85276,0.70588,0.86494,0.66071,0.85038,0.63303,0.8329,0.65873,0.793,0.55556,0.82907,0.61789,0.8278,0.632,0.77598,0.5,0.75178,0.50909,0.73273,0.5,0.75801,0.52941,0.69453,0.45946,0.80088,0.57447,0.73326,0.5,0.63487,0.33333,0.62454,0.36585,0.7394,0.53125,0.80532,0.6129,0.72878,0.56944,0.72079,0.44615,0.80117,0.60714,0.77532,0.59259,0.77239,0.61538,0.76954,0.6129,0.69337,0.52174,0.82035,0.625,0.83787,0.6
0.69628,0.42718,0.85577,0.64179,0.6564,0.46154,0.84719,0.66038,0.86427,0.71111,0.84927,0.67464,0.7984,0.57143,0.82262,0.59788,0.85468,0.65258,0.9905,0.98113,0.99212,0.97802,0.95539,0.93785,0.85212,0.64945,0.79806,0.5642,0.83398,0.63351,0.84789,0.63525,0.8429,0.62893,0.91664,0.819,0.91601,0.85593,0.74968,0.49524,0.82842,0.62857,0.86667,0.6747,0.83842,0.61836,0.78514,0.58602,0.79997,0.55621,0.86776,0.69403,0.88026,0.75893,0.88998,0.74453,0.90477,0.80405,0.87897,0.77457,0.83248,0.664,0.83432,0.62455,0.81281,0.57222,0.90573,0.83962,0.93537,0.86813,0.82327,0.57143,0.8521,0.66864,0.84022,0.65306,0.81607,0.6087,0.8289,0.64319,0.85042,0.65537,0.84655,0.63855,0.84791,0.64623,0.84369,0.61572,0.8465,0.62286,0.90355,0.82353,0.82278,0.59574,0.84854,0.71186,0.84298,0.65882,0.86143,0.65179,0.84318,0.63303,0.82488,0.65079,0.81708,0.65926,0.83628,0.63415,0.68442,0.416,0.75917,0.47368,0.7711,0.50909,0.72236,0.44643,0.78571,0.55882,0.79265,0.56757,0.81613,0.61702,0.71647,0.43548,0.60449,0.28571,0.68636,0.43902,0.77767,0.59375,0.80229,0.6129,0.76208,0.59722,0.73436,0.50769,0.78406,0.57143,0.78235,0.55556,0.73743,0.51282,0.7963,0.64516,0.73495,0.52174,0.6203,0.3125,0.84921,0.8
0.81688,0.60194,0.77507,0.52985,0.82703,0.67133,0.82744,0.62893,0.86676,0.71667,0.82988,0.63636,0.79757,0.60065,0.83071,0.61905,0.86084,0.66667,0.99059,0.98113,0.98927,0.97802,0.95515,0.9322,0.83586,0.5941,0.76136,0.50195,0.82242,0.62304,0.85701,0.65164,0.83914,0.6195,0.91795,0.819,0.92449,0.86441,0.77154,0.49524,0.82404,0.62857,0.84281,0.65663,0.83079,0.6087,0.78884,0.56989,0.80525,0.56213,0.8699,0.70896,0.8786,0.75893,0.89339,0.75182,0.90704,0.7973,0.87317,0.76301,0.83202,0.652,0.81982,0.58845,0.82366,0.61111,0.902,0.82075,0.93549,0.85714,0.82676,0.57143,0.85323,0.67456,0.83894,0.66837,0.76757,0.51208,0.82681,0.61972,0.84768,0.64972,0.85211,0.6506,0.8525,0.63679,0.8459,0.62882,0.83884,0.62286,0.90403,0.82353,0.83121,0.61702,0.84583,0.72881,0.84724,0.67059,0.86418,0.66071,0.85925,0.6422,0.84517,0.72222,0.80776,0.62222,0.83118,0.63415,0.798,0.592,0.7876,0.56579,0.7799,0.52727,0.76351,0.51786,0.75507,0.52941,0.78436,0.59459,0.80957,0.59574,0.75296,0.43548,0.66992,0.30952,0.75318,0.53659,0.74703,0.51563,0.78625,0.59677,0.76209,0.59722,0.70857,0.47692,0.78239,0.57143,0.73406,0.51852,0.78626,0.58974,0.76092,0.64516,0.71915,0.56522,0.5724,0.25,0.85808,0.8
0.7083,0.45631,0.77141,0.49254,0.7494,0.58042,0.84711,0.66038,0.86568,0.7,0.86139,0.68421,0.77941,0.58117,0.83165,0.62698,0.85681,0.65728,0.98993,0.98113,0.98883,0.97802,0.9539,0.9435,0.84964,0.62731,0.7796,0.50973,0.82425,0.62304,0.85946,0.65164,0.84226,0.62893,0.92234,0.8371,0.92677,0.87288,0.77286,0.52381,0.82474,0.6381,0.85496,0.66265,0.83597,0.62802,0.78999,0.56452,0.78431,0.54438,0.86915,0.70896,0.88278,0.75893,0.89068,0.72263,0.90446,0.80405,0.83558,0.69364,0.82765,0.616,0.82256,0.57762,0.81504,0.58889,0.90703,0.83962,0.93302,0.86813,0.82877,0.57143,0.84981,0.66864,0.83868,0.65816,0.81817,0.62319,0.77374,0.57277,0.83483,0.64407,0.84929,0.66265,0.85635,0.64623,0.85048,0.62882,0.84631,0.65714,0.903,0.81176,0.81585,0.59574,0.8516,0.67797,0.85336,0.71765,0.8636,0.66964,0.84042,0.6055,0.84609,0.72222,0.81198,0.62222,0.83348,0.64228,0.83,0.632,0.74614,0.57895,0.75921,0.47273,0.74593,0.5,0.78535,0.52941,0.78594,0.56757,0.80937,0.61702,0.7708,0.54839,0.66214,0.33333,0.76858,0.56098,0.75149,0.5625,0.79956,0.6129,0.76182,0.59722,0.51214,0.13846,0.79756,0.60714,0.74478,0.48148,0.77597,0.58974,0.78393,0.64516,0.74686,0.56522,0.74125,0.4375,0.85801,0.8
0.7097,0.45631,0.84615,0.6194,0.86297,0.68531,0.82584,0.57862,0.85982,0.7,0.84635,0.67464,0.77586,0.57468,0.81949,0.61376,0.86027,0.67136,0.98997,0.98113,0.99215,0.97802,0.95577,0.9435,0.85065,0.63469,0.76123,0.48249,0.83804,0.64398,0.85063,0.63525,0.84794,0.62893,0.91821,0.82353,0.92687,0.86441,0.76769,0.55238,0.82308,0.62857,0.85993,0.68072,0.84631,0.62319,0.7938,0.58065,0.7996,0.56213,0.85647,0.68657,0.88186,0.75893,0.88855,0.70803,0.90783,0.81081,0.87661,0.77457,0.81444,0.592,0.82704,0.6065,0.81231,0.57778,0.89813,0.79245,0.9363,0.86813,0.82249,0.57143,0.8498,0.66864,0.83815,0.66327,0.83405,0.63285,0.83055,0.62441,0.84773,0.63842,0.85488,0.6506,0.85697,0.66038,0.85171,0.65066,0.84157,0.62286,0.90645,0.84706,0.82402,0.59574,0.86088,0.69492,0.8612,0.67059,0.86673,0.67857,0.84801,0.63303,0.83144,0.64286,0.8069,0.62222,0.8364,0.62602,0.82251,0.624,0.78729,0.56579,0.76122,0.50909,0.76591,0.46429,0.73349,0.5,0.7887,0.56757,0.81344,0.61702,0.71825,0.45161,0.6687,0.35714,0.75503,0.53659,0.73379,0.5625,0.79912,0.6129,0.76212,0.59722,0.73105,0.56923,0.4833,0,0.73225,0.44444,0.77455,0.61538,0.77134,0.64516,0.82786,0.73913,0.79583,0.6875,0.34734,0
